onset	duration	trial_type	category	manner	phoneme1	phoneme2	place	tms_intensity	tms_target	trial	voicing
139.2665	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	21	no
139.3165	0	stimulus	n/a	n/a	t	e	n/a	n/a	tongue	n/a	n/a
143.2625	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	22	yes
143.3125	0	stimulus	n/a	n/a	b	a	n/a	n/a	tongue	n/a	n/a
147.265	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	23	no
147.315	0	stimulus	n/a	n/a	o	d	n/a	n/a	control_tongue	n/a	n/a
151.2715	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	24	yes
151.3215	0	stimulus	n/a	n/a	d	i	n/a	n/a	tongue	n/a	n/a
155.268	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	25	yes
155.318	0	stimulus	n/a	n/a	b	u	n/a	n/a	tongue	n/a	n/a
159.2635	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_tongue	26	no
159.3135	0	stimulus	n/a	n/a	p	e	n/a	n/a	control_tongue	n/a	n/a
163.2595	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	27	no
163.3095	0	stimulus	n/a	n/a	t	i	n/a	n/a	tongue	n/a	n/a
167.256	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	28	no
167.306	0	stimulus	n/a	n/a	u	p	n/a	n/a	tongue	n/a	n/a
171.2615	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	29	no
171.3115	0	stimulus	n/a	n/a	u	b	n/a	n/a	control_tongue	n/a	n/a
175.2785	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	30	no
175.3285	0	stimulus	n/a	n/a	i	t	n/a	n/a	tongue	n/a	n/a
179.282	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	31	no
179.332	0	stimulus	n/a	n/a	u	p	n/a	n/a	control_tongue	n/a	n/a
183.2565	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	32	yes
183.3065	0	stimulus	n/a	n/a	d	o	n/a	n/a	tongue	n/a	n/a
187.2645	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_tongue	33	yes
187.3145	0	stimulus	n/a	n/a	b	i	n/a	n/a	control_tongue	n/a	n/a
191.266	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	34	yes
191.316	0	stimulus	n/a	n/a	d	e	n/a	n/a	tongue	n/a	n/a
195.2625	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	35	no
195.3125	0	stimulus	n/a	n/a	o	t	n/a	n/a	control_tongue	n/a	n/a
199.258	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	36	yes
199.308	0	stimulus	n/a	n/a	d	a	n/a	n/a	tongue	n/a	n/a
203.2715	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	37	yes
203.3215	0	stimulus	n/a	n/a	b	e	n/a	n/a	tongue	n/a	n/a
207.2675	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	38	no
207.3175	0	stimulus	n/a	n/a	i	b	n/a	n/a	tongue	n/a	n/a
211.2625	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_tongue	39	no
211.3125	0	stimulus	n/a	n/a	p	i	n/a	n/a	control_tongue	n/a	n/a
215.259	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	40	yes
215.309	0	stimulus	n/a	n/a	b	i	n/a	n/a	tongue	n/a	n/a
219.272	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	41	no
219.322	0	stimulus	n/a	n/a	i	p	n/a	n/a	tongue	n/a	n/a
223.268	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	42	no
223.318	0	stimulus	n/a	n/a	e	t	n/a	n/a	tongue	n/a	n/a
227.269	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	43	no
227.319	0	stimulus	n/a	n/a	o	d	n/a	n/a	control_tongue	n/a	n/a
231.261	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	44	yes
231.311	0	stimulus	n/a	n/a	d	a	n/a	n/a	tongue	n/a	n/a
235.253	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_tongue	45	yes
235.303	0	stimulus	n/a	n/a	b	e	n/a	n/a	control_tongue	n/a	n/a
239.2695	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	46	no
239.3195	0	stimulus	n/a	n/a	p	a	n/a	n/a	tongue	n/a	n/a
243.2655	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	47	no
243.3155	0	stimulus	n/a	n/a	a	p	n/a	n/a	tongue	n/a	n/a
247.261	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	48	no
247.311	0	stimulus	n/a	n/a	u	d	n/a	n/a	tongue	n/a	n/a
251.273	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	49	no
251.323	0	stimulus	n/a	n/a	t	a	n/a	n/a	control_tongue	n/a	n/a
255.27	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	50	no
255.32	0	stimulus	n/a	n/a	e	b	n/a	n/a	tongue	n/a	n/a
259.2705	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	51	no
259.3205	0	stimulus	n/a	n/a	o	p	n/a	n/a	control_tongue	n/a	n/a
263.2725	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	52	no
263.3225	0	stimulus	n/a	n/a	t	e	n/a	n/a	control_tongue	n/a	n/a
267.276	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	53	no
267.326	0	stimulus	n/a	n/a	a	p	n/a	n/a	tongue	n/a	n/a
271.2955	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_tongue	54	yes
271.3455	0	stimulus	n/a	n/a	b	o	n/a	n/a	control_tongue	n/a	n/a
275.283	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	55	no
275.333	0	stimulus	n/a	n/a	t	i	n/a	n/a	control_tongue	n/a	n/a
279.2895	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	56	no
279.3395	0	stimulus	n/a	n/a	a	b	n/a	n/a	control_tongue	n/a	n/a
283.2785	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_tongue	57	no
283.3285	0	stimulus	n/a	n/a	p	o	n/a	n/a	control_tongue	n/a	n/a
287.2725	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	58	no
287.3225	0	stimulus	n/a	n/a	a	d	n/a	n/a	tongue	n/a	n/a
291.2685	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	59	no
291.3185	0	stimulus	n/a	n/a	i	p	n/a	n/a	tongue	n/a	n/a
311.283	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	60	no
311.333	0	stimulus	n/a	n/a	o	t	n/a	n/a	tongue	n/a	n/a
315.262	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	61	no
315.312	0	stimulus	n/a	n/a	t	i	n/a	n/a	tongue	n/a	n/a
319.246	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	62	yes
319.296	0	stimulus	n/a	n/a	d	e	n/a	n/a	control_tongue	n/a	n/a
323.271	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	63	no
323.321	0	stimulus	n/a	n/a	u	b	n/a	n/a	tongue	n/a	n/a
327.2675	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	64	no
327.3175	0	stimulus	n/a	n/a	o	d	n/a	n/a	tongue	n/a	n/a
331.2505	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_tongue	65	yes
331.3005	0	stimulus	n/a	n/a	b	i	n/a	n/a	control_tongue	n/a	n/a
335.259	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	66	no
335.309	0	stimulus	n/a	n/a	p	e	n/a	n/a	tongue	n/a	n/a
339.2755	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	67	no
339.3255	0	stimulus	n/a	n/a	o	p	n/a	n/a	control_tongue	n/a	n/a
343.2685	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	68	no
343.3185	0	stimulus	n/a	n/a	i	d	n/a	n/a	tongue	n/a	n/a
347.264	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	69	no
347.314	0	stimulus	n/a	n/a	o	p	n/a	n/a	tongue	n/a	n/a
351.26	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	70	no
351.31	0	stimulus	n/a	n/a	e	p	n/a	n/a	tongue	n/a	n/a
355.273	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	71	yes
355.323	0	stimulus	n/a	n/a	b	o	n/a	n/a	tongue	n/a	n/a
359.26	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	72	yes
359.31	0	stimulus	n/a	n/a	d	e	n/a	n/a	control_tongue	n/a	n/a
363.2655	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	73	no
363.3155	0	stimulus	n/a	n/a	t	o	n/a	n/a	tongue	n/a	n/a
367.262	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	74	no
367.312	0	stimulus	n/a	n/a	a	p	n/a	n/a	tongue	n/a	n/a
371.259	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	75	no
371.309	0	stimulus	n/a	n/a	t	a	n/a	n/a	control_tongue	n/a	n/a
375.2745	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	76	no
375.3245	0	stimulus	n/a	n/a	e	d	n/a	n/a	control_tongue	n/a	n/a
379.271	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	77	no
379.321	0	stimulus	n/a	n/a	i	b	n/a	n/a	control_tongue	n/a	n/a
383.262	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	78	no
383.312	0	stimulus	n/a	n/a	p	o	n/a	n/a	tongue	n/a	n/a
387.26	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_tongue	79	yes
387.31	0	stimulus	n/a	n/a	b	u	n/a	n/a	control_tongue	n/a	n/a
391.2825	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	80	no
391.3325	0	stimulus	n/a	n/a	i	p	n/a	n/a	control_tongue	n/a	n/a
395.2675	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	81	no
395.3175	0	stimulus	n/a	n/a	u	t	n/a	n/a	tongue	n/a	n/a
399.2635	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	82	no
399.3135	0	stimulus	n/a	n/a	o	t	n/a	n/a	tongue	n/a	n/a
403.26	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	83	no
403.31	0	stimulus	n/a	n/a	p	i	n/a	n/a	tongue	n/a	n/a
407.273	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	84	no
407.323	0	stimulus	n/a	n/a	o	b	n/a	n/a	tongue	n/a	n/a
411.2685	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	85	no
411.3185	0	stimulus	n/a	n/a	a	t	n/a	n/a	tongue	n/a	n/a
415.253	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_tongue	86	yes
415.303	0	stimulus	n/a	n/a	b	a	n/a	n/a	control_tongue	n/a	n/a
419.2615	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	87	yes
419.3115	0	stimulus	n/a	n/a	d	a	n/a	n/a	tongue	n/a	n/a
423.2745	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	88	no
423.3245	0	stimulus	n/a	n/a	e	d	n/a	n/a	control_tongue	n/a	n/a
427.27	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	89	no
427.32	0	stimulus	n/a	n/a	e	t	n/a	n/a	tongue	n/a	n/a
431.266	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	90	no
431.316	0	stimulus	n/a	n/a	p	a	n/a	n/a	tongue	n/a	n/a
435.2625	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	91	no
435.3125	0	stimulus	n/a	n/a	a	p	n/a	n/a	tongue	n/a	n/a
439.258	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	92	no
439.308	0	stimulus	n/a	n/a	a	d	n/a	n/a	tongue	n/a	n/a
443.2805	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	93	no
443.3305	0	stimulus	n/a	n/a	u	b	n/a	n/a	control_tongue	n/a	n/a
447.2675	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	94	yes
447.3175	0	stimulus	n/a	n/a	d	u	n/a	n/a	tongue	n/a	n/a
451.2505	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	95	no
451.3005	0	stimulus	n/a	n/a	i	p	n/a	n/a	control_tongue	n/a	n/a
455.259	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	96	no
455.309	0	stimulus	n/a	n/a	o	t	n/a	n/a	tongue	n/a	n/a
459.272	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	97	no
459.322	0	stimulus	n/a	n/a	e	d	n/a	n/a	tongue	n/a	n/a
463.268	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	98	no
463.318	0	stimulus	n/a	n/a	t	o	n/a	n/a	tongue	n/a	n/a
467.2645	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	99	yes
467.3145	0	stimulus	n/a	n/a	d	u	n/a	n/a	tongue	n/a	n/a
471.261	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	100	no
471.311	0	stimulus	n/a	n/a	p	i	n/a	n/a	tongue	n/a	n/a
475.273	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	101	no
475.323	0	stimulus	n/a	n/a	t	o	n/a	n/a	tongue	n/a	n/a
479.269	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	102	yes
479.319	0	stimulus	n/a	n/a	d	u	n/a	n/a	tongue	n/a	n/a
483.266	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	103	no
483.316	0	stimulus	n/a	n/a	i	b	n/a	n/a	tongue	n/a	n/a
487.262	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	104	yes
487.312	0	stimulus	n/a	n/a	b	e	n/a	n/a	tongue	n/a	n/a
491.274	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	105	no
491.324	0	stimulus	n/a	n/a	p	e	n/a	n/a	tongue	n/a	n/a
495.2715	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	106	yes
495.3215	0	stimulus	n/a	n/a	d	o	n/a	n/a	control_tongue	n/a	n/a
499.2665	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	107	no
499.3165	0	stimulus	n/a	n/a	e	b	n/a	n/a	tongue	n/a	n/a
503.263	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	108	no
503.313	0	stimulus	n/a	n/a	t	u	n/a	n/a	tongue	n/a	n/a
507.2595	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	109	no
507.3095	0	stimulus	n/a	n/a	i	t	n/a	n/a	tongue	n/a	n/a
511.2775	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	110	no
511.3275	0	stimulus	n/a	n/a	e	p	n/a	n/a	control_tongue	n/a	n/a
515.267	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	111	no
515.317	0	stimulus	n/a	n/a	o	b	n/a	n/a	tongue	n/a	n/a
519.2645	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	112	no
519.3145	0	stimulus	n/a	n/a	t	e	n/a	n/a	tongue	n/a	n/a
523.26	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	113	no
523.31	0	stimulus	n/a	n/a	u	d	n/a	n/a	tongue	n/a	n/a
527.273	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	114	yes
527.323	0	stimulus	n/a	n/a	b	o	n/a	n/a	tongue	n/a	n/a
531.269	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	115	no
531.319	0	stimulus	n/a	n/a	e	p	n/a	n/a	tongue	n/a	n/a
535.2695	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	116	no
535.3195	0	stimulus	n/a	n/a	p	a	n/a	n/a	tongue	n/a	n/a
539.2725	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	117	no
539.3225	0	stimulus	n/a	n/a	a	b	n/a	n/a	control_tongue	n/a	n/a
543.274	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	118	no
543.324	0	stimulus	n/a	n/a	a	t	n/a	n/a	control_tongue	n/a	n/a
547.27	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	119	no
547.32	0	stimulus	n/a	n/a	t	u	n/a	n/a	tongue	n/a	n/a
724.465	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	120	no
724.515	0	stimulus	n/a	n/a	a	b	n/a	n/a	tongue	n/a	n/a
728.4605	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	121	no
728.5105	0	stimulus	n/a	n/a	a	t	n/a	n/a	tongue	n/a	n/a
732.458	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	122	no
732.508	0	stimulus	n/a	n/a	u	p	n/a	n/a	control_tongue	n/a	n/a
736.453	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	123	yes
736.503	0	stimulus	n/a	n/a	d	o	n/a	n/a	tongue	n/a	n/a
740.4655	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	124	no
740.5155	0	stimulus	n/a	n/a	e	p	n/a	n/a	tongue	n/a	n/a
744.4595	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	125	no
744.5095	0	stimulus	n/a	n/a	u	t	n/a	n/a	control_tongue	n/a	n/a
748.458	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	126	no
748.508	0	stimulus	n/a	n/a	t	e	n/a	n/a	tongue	n/a	n/a
752.4535	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	127	no
752.5035	0	stimulus	n/a	n/a	a	p	n/a	n/a	control_tongue	n/a	n/a
756.467	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	128	no
756.517	0	stimulus	n/a	n/a	t	a	n/a	n/a	tongue	n/a	n/a
760.463	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_tongue	129	no
760.513	0	stimulus	n/a	n/a	p	u	n/a	n/a	control_tongue	n/a	n/a
764.4545	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	130	no
764.5045	0	stimulus	n/a	n/a	t	u	n/a	n/a	control_tongue	n/a	n/a
768.455	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	131	no
768.505	0	stimulus	n/a	n/a	i	d	n/a	n/a	tongue	n/a	n/a
772.4675	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	132	no
772.5175	0	stimulus	n/a	n/a	e	b	n/a	n/a	tongue	n/a	n/a
776.448	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	133	yes
776.498	0	stimulus	n/a	n/a	b	a	n/a	n/a	tongue	n/a	n/a
780.46	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	134	no
780.51	0	stimulus	n/a	n/a	e	d	n/a	n/a	tongue	n/a	n/a
784.4555	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	135	no
784.5055	0	stimulus	n/a	n/a	a	b	n/a	n/a	tongue	n/a	n/a
788.457	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_tongue	136	no
788.507	0	stimulus	n/a	n/a	p	a	n/a	n/a	control_tongue	n/a	n/a
792.465	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	137	yes
792.515	0	stimulus	n/a	n/a	d	o	n/a	n/a	tongue	n/a	n/a
796.461	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	138	yes
796.511	0	stimulus	n/a	n/a	b	u	n/a	n/a	tongue	n/a	n/a
800.457	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	139	no
800.507	0	stimulus	n/a	n/a	a	b	n/a	n/a	tongue	n/a	n/a
804.4535	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	140	no
804.5035	0	stimulus	n/a	n/a	a	t	n/a	n/a	tongue	n/a	n/a
808.4505	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_tongue	141	no
808.5005	0	stimulus	n/a	n/a	p	o	n/a	n/a	control_tongue	n/a	n/a
812.462	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	142	no
812.512	0	stimulus	n/a	n/a	u	d	n/a	n/a	tongue	n/a	n/a
816.458	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	143	yes
816.508	0	stimulus	n/a	n/a	d	i	n/a	n/a	tongue	n/a	n/a
820.455	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	144	no
820.505	0	stimulus	n/a	n/a	i	b	n/a	n/a	tongue	n/a	n/a
824.467	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	145	no
824.517	0	stimulus	n/a	n/a	t	a	n/a	n/a	tongue	n/a	n/a
828.4635	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	146	yes
828.5135	0	stimulus	n/a	n/a	b	a	n/a	n/a	tongue	n/a	n/a
832.45	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	147	no
832.5	0	stimulus	n/a	n/a	e	t	n/a	n/a	control_tongue	n/a	n/a
836.455	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	148	yes
836.505	0	stimulus	n/a	n/a	d	o	n/a	n/a	tongue	n/a	n/a
840.4675	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	149	no
840.5175	0	stimulus	n/a	n/a	o	d	n/a	n/a	tongue	n/a	n/a
844.464	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	150	yes
844.514	0	stimulus	n/a	n/a	b	a	n/a	n/a	tongue	n/a	n/a
848.465	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	151	no
848.515	0	stimulus	n/a	n/a	t	o	n/a	n/a	control_tongue	n/a	n/a
852.456	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	152	no
852.506	0	stimulus	n/a	n/a	e	d	n/a	n/a	tongue	n/a	n/a
856.4695	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	153	no
856.5195	0	stimulus	n/a	n/a	i	p	n/a	n/a	tongue	n/a	n/a
860.465	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	154	yes
860.515	0	stimulus	n/a	n/a	d	i	n/a	n/a	control_tongue	n/a	n/a
864.4615	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	155	yes
864.5115	0	stimulus	n/a	n/a	b	u	n/a	n/a	tongue	n/a	n/a
868.458	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	156	no
868.508	0	stimulus	n/a	n/a	p	u	n/a	n/a	tongue	n/a	n/a
872.454	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	157	yes
872.504	0	stimulus	n/a	n/a	b	u	n/a	n/a	tongue	n/a	n/a
876.4675	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	158	yes
876.5175	0	stimulus	n/a	n/a	d	e	n/a	n/a	tongue	n/a	n/a
880.4685	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	159	no
880.5185	0	stimulus	n/a	n/a	o	b	n/a	n/a	control_tongue	n/a	n/a
884.4585	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	160	no
884.5085	0	stimulus	n/a	n/a	o	d	n/a	n/a	tongue	n/a	n/a
888.4515	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_tongue	161	no
